2007-02-10,Den,109,Mil,102
2007-02-10,Orl,78,NJN,93
2007-02-10,Mem,99,NOO,114
2007-02-10,Sac,114,Sea,93
2007-02-10,NYK,102,Uta,104
2007-02-11,LAL,90,Cle,99
2007-02-11,Atl,106,GSW,105
2007-02-11,LAC,80,Ind,94
2007-02-11,SAS,85,Mia,100
2007-02-11,Bos,107,Min,109
2007-02-11,Dal,106,Phi,89
2007-02-11,Chi,116,Pho,103
2007-02-11,Sea,114,Sac,103
2007-02-11,Por,94,Was,73
2007-02-12,GSW,111,Den,123
2007-02-12,LAC,74,Det,92
2007-02-12,Atl,76,Uta,102
2007-02-13,Tor,112,Chi,111
2007-02-13,Sac,104,Hou,109
2007-02-13,NYK,107,LAL,106
2007-02-13,NOO,104,Mem,108
2007-02-13,Por,85,Mia,104
2007-02-13,Dal,99,Mil,93
2007-02-13,SAS,107,NJN,82
2007-02-14,Mil,97,Bos,117
2007-02-14,Chi,85,CHR,100
2007-02-14,SAS,90,Det,81
2007-02-14,NYK,101,GSW,120
2007-02-14,Mem,104,Ind,114
2007-02-14,Atl,96,LAC,93
2007-02-14,Den,94,Min,99
2007-02-14,Sac,93,NOO,110
2007-02-14,Por,91,Orl,103
2007-02-14,Was,92,Phi,85
2007-02-14,Pho,90,Sea,114
2007-02-14,NJN,109,Tor,120
2007-02-14,Cle,98,Uta,99
2007-02-15,Dal,80,Hou,77
2007-02-15,Cle,114,LAL,108
2007-02-20,Atl,81,Chi,106
2007-02-20,NOO,100,CHR,104
2007-02-20,Pho,115,LAC,90
2007-02-20,Det,84,Mil,83
2007-02-20,Orl,94,NYK,100
2007-02-20,Uta,100,Por,103
2007-02-20,Bos,101,Sac,104
2007-02-20,Den,80,SAS,95
2007-02-20,Mem,105,Sea,121
2007-02-20,Min,100,Was,112
2007-02-21,SAS,103,Atl,96
2007-02-21,Orl,88,Det,110
2007-02-21,Mem,115,GSW,118
2007-02-21,Mia,102,Hou,112
2007-02-21,Mil,129,Ind,136
2007-02-21,Por,112,LAL,108
2007-02-21,CHR,100,Min,95
2007-02-21,NOO,111,NJN,107
2007-02-21,NYK,84,Phi,104
2007-02-21,Bos,108,Pho,118
2007-02-21,Cle,86,Tor,85
2007-02-22,Chi,84,Cle,78
2007-02-22,Mia,100,Dal,112
2007-02-22,Sac,106,Was,109
2007-02-23,Hou,99,Atl,105
2007-02-23,Was,90,Chi,105
2007-02-23,Phi,87,CHR,102
2007-02-23,Uta,114,Den,104
2007-02-23,Bos,96,LAL,122
2007-02-23,Pho,116,Min,104
2007-02-23,Sac,96,NJN,109
2007-02-23,Sea,97,NOO,98
2007-02-23,Mil,93,NYK,95
2007-02-23,Det,94,Orl,89
2007-02-23,Mem,103,Por,102
2007-02-23,Ind,88,Tor,110
2007-02-24,Tor,93,CHR,76
2007-02-24,Den,95,Dal,115
2007-02-24,GSW,90,LAC,103
2007-02-24,Phi,90,Mil,109
2007-02-24,Sea,71,SAS,102
2007-02-24,Bos,87,Uta,105
2007-02-25,Pho,115,Atl,106
2007-02-25,Chi,93,Det,95
2007-02-25,LAL,102,GSW,85
2007-02-25,Sac,110,Ind,93
2007-02-25,Cle,81,Mia,86
2007-02-25,Was,94,Min,98
2007-02-25,NYK,92,NJN,101
2007-02-25,Hou,97,Orl,93
2007-02-26,Orl,94,Chi,87
2007-02-26,Atl,87,Dal,110
2007-02-26,Bos,77,Hou,72
2007-02-26,CHR,93,LAC,100
2007-02-26,Den,111,Mem,107
2007-02-26,Mia,93,NYK,99
2007-02-26,Sac,82,Phi,89
2007-02-26,Tor,91,SAS,107
2007-02-26,Por,73,Sea,97
2007-02-26,LAL,102,Uta,94
2007-02-27,NOO,89,Cle,97
2007-02-27,Pho,103,Ind,92
2007-02-27,GSW,101,Mil,122
2007-02-27,Dal,91,Min,65
2007-02-27,Was,101,NJN,113
2007-02-28,NYK,94,Bos,102
2007-02-28,GSW,83,Chi,113
2007-02-28,Orl,101,Den,111
2007-02-28,Tor,106,Hou,90
2007-02-28,Sea,91,LAC,96
2007-02-28,Uta,104,Mem,88
2007-02-28,Atl,100,NOO,107
2007-02-28,Pho,94,Phi,99
2007-02-28,CHR,120,Sac,135
2007-02-28,Mia,92,Was,83
2007-03-01,Cle,92,Dal,95
2007-03-01,CHR,90,Por,127
2007-03-01,LAC,75,Sea,77
2007-03-02,NOO,93,Chi,104
2007-03-02,Hou,108,Den,97
2007-03-02,Sac,116,LAL,108
2007-03-02,Det,82,Mia,85
2007-03-02,Uta,109,Min,83
2007-03-02,GSW,97,NYK,106
2007-03-02,Mem,112,Phi,117
2007-03-02,Ind,90,Pho,115
2007-03-02,Orl,74,SAS,98
2007-03-02,Mil,94,Tor,81
2007-03-02,Atl,92,Was,93
2007-03-03,NYK,104,Atl,100
2007-03-03,Tor,97,Cle,120
2007-03-03,Orl,98,Dal,103
2007-03-03,SAS,97,Hou,74
2007-03-03,Ind,64,LAC,87
2007-03-03,Det,92,Mem,89
2007-03-03,Bos,96,NJN,88
2007-03-03,Sac,104,Por,96
2007-03-04,Min,117,Bos,124
2007-03-04,Chi,126,Mil,121
2007-03-04,Uta,108,NOO,94
2007-03-04,NJN,86,Phi,99
2007-03-04,LAL,94,Pho,99
2007-03-04,CHR,89,Sea,96
2007-03-04,GSW,106,Was,107
2007-03-05,Hou,85,Cle,91
2007-03-05,GSW,111,Det,93
2007-03-05,SAS,88,LAC,74
2007-03-05,Atl,81,Mia,88
2007-03-05,Mil,81,Orl,99
2007-03-05,CHR,95,Uta,120
2007-03-06,NJN,89,Dal,102
2007-03-06,NOO,91,Den,106
2007-03-06,LAL,107,Min,117
2007-03-06,Sea,100,NYK,99
2007-03-06,SAS,99,Por,94
2007-03-06,Ind,98,Sac,102
2007-03-06,Tor,109,Was,129
2007-03-07,Was,97,Atl,100
2007-03-07,Hou,111,Bos,80
2007-03-07,Cle,101,Det,97
2007-03-07,Den,96,GSW,110
2007-03-07,Chi,70,Mia,103
2007-03-07,LAL,90,Mil,110
2007-03-07,Sea,89,Phi,92
2007-03-07,CHR,106,Pho,115
2007-03-07,Mem,87,Tor,94
2007-03-07,Ind,72,Uta,94
2007-03-08,Chi,100,Orl,76
2007-03-08,SAS,100,Sac,93
2007-03-09,Mem,105,Atl,106
2007-03-09,Sea,103,Bos,118
2007-03-09,Det,95,Den,82
2007-03-09,LAC,89,GSW,99
2007-03-09,NJN,91,Hou,112
2007-03-09,Min,91,Mia,105
2007-03-09,LAL,92,Phi,108
2007-03-09,NOO,103,Pho,104
2007-03-10,Min,93,Atl,99
2007-03-10,Mem,115,CHR,107
2007-03-10,Phi,100,Ind,96
2007-03-10,Cle,94,Mil,92
2007-03-10,NJN,77,SAS,93
2007-03-10,NOO,86,Uta,96
2007-03-10,NYK,90,Was,89
2007-03-11,Chi,94,Bos,78
2007-03-11,Ind,88,Cle,99
2007-03-11,Orl,92,Hou,103
2007-03-11,Det,98,LAC,80
2007-03-11,Dal,108,LAL,72
2007-03-11,Was,104,Mia,106
2007-03-11,GSW,87,Por,106
2007-03-11,Den,113,Sac,101
2007-03-11,Sea,119,Tor,120
2007-03-12,Orl,108,CHR,119
2007-03-12,Dal,100,GSW,117
2007-03-12,NJN,113,Mem,102
2007-03-12,Tor,108,Mil,93
2007-03-12,Hou,82,Pho,103
2007-03-13,Phi,92,Atl,104
2007-03-13,Bos,87,Chi,95
2007-03-13,Sac,100,Cle,124
2007-03-13,Por,99,Den,107
2007-03-13,Uta,86,Mia,88
2007-03-13,Ind,81,Min,86
2007-03-13,NJN,112,NOO,108
2007-03-13,LAC,84,SAS,93
2007-03-13,Det,101,Sea,97
2007-03-14,Atl,88,Bos,109
2007-03-14,Sac,108,CHR,111
2007-03-14,Pho,129,Dal,127
2007-03-14,LAC,105,Hou,109
2007-03-14,Was,112,Ind,96
2007-03-14,Cle,118,Mem,96
2007-03-14,Uta,90,Orl,101
2007-03-14,Chi,88,Phi,87
2007-03-14,Det,87,Por,75
2007-03-14,NYK,94,Tor,104
2007-03-15,LAL,86,Den,113
2007-03-15,SAS,90,Mil,101
2007-03-15,Mia,93,NJN,86
2007-03-16,LAC,102,CHR,93
2007-03-16,Bos,101,Dal,106
2007-03-16,Min,86,GSW,106
2007-03-16,Por,111,LAL,116
2007-03-16,Sac,97,Mia,103
2007-03-16,NOO,92,NYK,90
2007-03-16,Uta,88,Phi,89
2007-03-16,Det,105,Pho,83
2007-03-16,Hou,114,Tor,100
2007-03-17,Uta,73,Cle,82
2007-03-17,Pho,107,Den,131
2007-03-17,Atl,90,Ind,113
2007-03-17,Chi,103,Mem,104
2007-03-17,CHR,91,Mil,97
2007-03-17,Sac,95,Orl,83
2007-03-17,Bos,91,SAS,85
2007-03-17,GSW,99,Sea,98
2007-03-17,NOO,103,Was,125
2007-03-18,Dal,92,Det,88
2007-03-18,Min,102,LAL,109
2007-03-18,Orl,97,Mia,83
2007-03-18,LAC,95,NJN,101
2007-03-18,Tor,74,NYK,92
2007-03-18,Hou,124,Phi,74
2007-03-18,Sea,95,Por,77
2007-03-19,Sac,76,Atl,99
2007-03-19,Bos,88,NOO,106
2007-03-20,LAC,103,Chi,89
2007-03-20,Cle,100,CHR,108
2007-03-20,Phi,75,Det,96
2007-03-20,Ind,76,Hou,86
2007-03-20,NOO,114,Mem,103
2007-03-20,Den,94,NJN,90
2007-03-20,Dal,92,NYK,77
2007-03-20,Min,90,Pho,108
2007-03-20,Was,98,Por,100
2007-03-20,GSW,100,Uta,104
2007-03-21,Mia,91,Atl,83
2007-03-21,CHR,92,Bos,84
2007-03-21,Dal,98,Cle,90
2007-03-21,LAC,104,Mil,103
2007-03-21,Min,95,Sac,89
2007-03-21,Ind,72,SAS,90
2007-03-21,Was,108,Sea,106
2007-03-21,Orl,85,Tor,92
2007-03-22,Den,108,Chi,109
2007-03-22,Det,85,Hou,91
2007-03-22,LAL,121,Mem,119
2007-03-22,Por,92,NYK,86
2007-03-22,Sac,100,Pho,118
2007-03-23,Por,102,Atl,100
2007-03-23,Dal,109,Bos,95
2007-03-23,NYK,68,Cle,90
2007-03-23,Was,128,GSW,135
2007-03-23,Mia,70,Ind,95
2007-03-23,Uta,72,LAC,104
2007-03-23,LAL,111,NOO,105
2007-03-23,NJN,82,Orl,90
2007-03-23,CHR,97,Phi,106
2007-03-23,Det,89,SAS,90
2007-03-23,Min,82,Sea,85
2007-03-23,Den,94,Tor,121
2007-03-24,NJN,113,CHR,107
2007-03-24,Was,105,LAC,111
2007-03-24,Phi,93,Mia,85
2007-03-24,Mem,108,Uta,118
2007-03-25,Dal,104,Atl,97
2007-03-25,Den,105,Cle,93
2007-03-25,Chi,92,Ind,90
2007-03-25,GSW,113,LAL,115
2007-03-25,Det,121,Mil,95
2007-03-25,Por,93,Min,94
2007-03-25,Hou,94,NOO,106
2007-03-25,Pho,100,Sac,107
2007-03-25,SAS,120,Sea,79
2007-03-26,Tor,87,Bos,95
2007-03-26,Por,89,Chi,100
2007-03-26,Den,109,Det,113
2007-03-26,SAS,126,GSW,89
2007-03-26,Mil,87,Hou,106
2007-03-26,Atl,89,Mia,106
2007-03-26,Orl,94,NYK,89
2007-03-26,Mem,87,Pho,105
2007-03-26,Was,97,Uta,103
2007-03-27,Cle,105,Ind,94
2007-03-27,Mem,88,LAL,86
2007-03-27,Sea,114,Min,106
2007-03-27,Dal,105,NOO,89
2007-03-28,Orl,96,Bos,105
2007-03-28,Atl,87,CHR,101
2007-03-28,Mil,103,Dal,105
2007-03-28,Sea,100,Den,97
2007-03-28,Hou,92,LAC,87
2007-03-28,Ind,94,NJN,118
2007-03-28,Cle,93,NYK,97
2007-03-28,NOO,88,SAS,92
2007-03-28,Mia,83,Tor,96
2007-03-28,Min,102,Uta,108
2007-03-28,Phi,108,Was,111
2007-03-29,Det,81,Chi,83
2007-03-29,Pho,119,GSW,124
2007-03-29,Mem,96,Por,92
2007-03-30,Mil,81,CHR,97
2007-03-30,NYK,103,Dal,105
2007-03-30,NJN,105,Det,110
2007-03-30,Hou,107,LAL,104
2007-03-30,Mia,92,Min,77
2007-03-30,Ind,87,Orl,95
2007-03-30,Bos,82,Phi,88
2007-03-30,Den,108,Pho,125
2007-03-30,LAC,105,Sac,101
2007-03-30,Uta,93,SAS,102
2007-03-30,Mem,93,Sea,120
2007-03-30,Tor,123,Was,118
2007-03-31,Cle,112,Chi,108
2007-03-31,Phi,82,NJN,86
2007-03-31,NYK,94,NOO,103
2007-03-31,LAC,99,Por,86
2007-04-01,Chi,105,Atl,97
2007-04-01,Cle,96,Bos,98
2007-04-01,Mia,88,Det,94
2007-04-01,Mem,117,GSW,122
2007-04-01,Uta,86,Hou,83
2007-04-01,SAS,99,Ind,100
2007-04-01,Sac,103,LAL,126
2007-04-01,Was,121,Mil,107
2007-04-01,Min,105,Orl,104
2007-04-01,Dal,104,Pho,126
2007-04-01,Den,114,Sea,103
2007-04-01,CHR,94,Tor,107
2007-04-03,Was,102,CHR,122
2007-04-03,Det,100,Ind,85
2007-04-03,Den,111,LAL,105
2007-04-03,Pho,116,Mem,111
2007-04-03,Tor,89,Mia,92
2007-04-03,NOO,119,Mil,101
2007-04-03,Cle,101,Min,88
2007-04-03,Dal,97,Sac,93
2007-04-03,Sea,91,SAS,110
2007-04-04,Sac,115,Den,120
2007-04-04,Chi,106,Det,88
2007-04-04,GSW,110,Hou,99
2007-04-04,LAL,82,LAC,90
2007-04-04,Bos,89,Mil,98
2007-04-04,Atl,86,NJN,101
2007-04-04,Sea,92,NOO,101
2007-04-04,Phi,92,NYK,90
2007-04-04,Tor,111,Orl,108
2007-04-04,Uta,89,Por,94
2007-04-04,CHR,108,Was,100
2007-04-05,Mia,94,Cle,90
2007-04-05,Pho,85,SAS,92
2007-04-06,Mil,102,Atl,115
2007-04-06,Mia,88,Bos,85
2007-04-06,NJN,74,Chi,105
2007-04-06,Ind,112,CHR,102
2007-04-06,Dal,71,Den,75
2007-04-06,Por,85,Hou,78
2007-04-06,GSW,116,Mem,104
2007-04-06,Pho,103,NOO,95
2007-04-06,Min,99,NYK,94
2007-04-06,Tor,94,Phi,85
2007-04-06,Uta,103,Sac,107
2007-04-06,LAL,112,Sea,109
2007-04-06,Cle,99,Was,94
2007-04-07,Por,74,Dal,86
2007-04-07,Bos,98,Ind,105
2007-04-07,Den,96,LAC,93
2007-04-07,NYK,118,Mil,113
2007-04-07,NOO,96,Min,94
2007-04-07,Was,114,NJN,120
2007-04-07,Mem,89,Orl,116
2007-04-07,GSW,99,SAS,112
2007-04-07,Sea,106,Uta,103
2007-04-08,Cle,82,Det,87
2007-04-08,Pho,115,LAL,107
2007-04-08,CHR,111,Mia,103
2007-04-08,Atl,104,Phi,109
2007-04-08,Hou,112,Sac,106
2007-04-08,Chi,89,Tor,103
2007-04-09,LAC,86,Dal,96
2007-04-09,LAL,111,Den,115
2007-04-09,Uta,102,GSW,126
2007-04-09,Orl,117,Mil,94
2007-04-09,Tor,111,Min,100
2007-04-09,Det,91,NYK,83
2007-04-09,Por,96,SAS,112
2007-04-09,Hou,95,Sea,90
2007-04-10,Bos,96,Atl,104
2007-04-10,NYK,69,Chi,98
2007-04-10,Mia,82,CHR,92
2007-04-10,Sac,112,Mem,100
2007-04-10,LAC,100,NOO,103
2007-04-10,Ind,86,Phi,90
2007-04-10,NJN,96,Was,92
2007-04-11,Phi,102,Bos,94
2007-04-11,Orl,99,Det,104
2007-04-11,Was,82,Mia,85
2007-04-11,Ind,104,Mil,98
2007-04-11,Dal,105,Min,88
2007-04-11,Sea,91,Pho,109
2007-04-11,Hou,99,Por,95
2007-04-11,Sac,100,SAS,109
2007-04-11,Den,115,Uta,106
2007-04-12,NJN,76,Cle,94
2007-04-12,LAC,118,LAL,110
2007-04-13,Was,98,Atl,85
2007-04-13,Mil,104,Bos,102
2007-04-13,CHR,81,Chi,100
2007-04-13,Uta,104,Dal,89
2007-04-13,Por,89,LAC,107
2007-04-13,Ind,96,Mia,100
2007-04-13,SAS,110,Min,91
2007-04-13,NYK,86,NJN,100
2007-04-13,Den,107,NOO,105
2007-04-13,LAL,85,Pho,93
2007-04-13,GSW,125,Sac,108
2007-04-13,Det,84,Tor,87
2007-04-14,Atl,76,Cle,110
2007-04-14,NOO,112,Hou,123
2007-04-14,Den,118,Mem,133
2007-04-14,CHR,113,Mil,92
2007-04-14,Orl,104,Phi,87
2007-04-14,Sea,102,Por,108
2007-04-14,Pho,126,Uta,98
2007-04-15,SAS,86,Dal,91
2007-04-15,Phi,102,Det,91
2007-04-15,Min,108,GSW,121
2007-04-15,NJN,111,Ind,107
2007-04-15,Sac,105,LAC,100
2007-04-15,Sea,98,LAL,109
2007-04-15,Bos,86,Orl,88
2007-04-15,NYK,105,Tor,107
2007-04-15,Chi,101,Was,68
2007-04-16,Min,107,Den,122
2007-04-16,Pho,117,Hou,120
2007-04-16,SAS,91,Mem,101
2007-04-16,Bos,91,Mia,89
2007-04-16,Atl,96,Mil,102
2007-04-16,NJN,104,NYK,95
2007-04-16,NOO,125,Sac,118
2007-04-16,Por,93,Uta,130
2007-04-17,Ind,102,Atl,118
2007-04-17,Tor,84,Det,100
2007-04-17,Dal,82,GSW,111
2007-04-17,Cle,98,Phi,92
2007-04-17,LAC,103,Pho,99
2007-04-17,Orl,95,Was,89
2007-04-18,Det,91,Bos,89
2007-04-18,NYK,94,CHR,93
2007-04-18,Mil,96,Cle,109
2007-04-18,Was,98,Ind,95
2007-04-18,NOO,86,LAC,83
2007-04-18,Mem,116,Min,94
2007-04-18,Chi,97,NJN,106
2007-04-18,Mia,68,Orl,94
2007-04-18,GSW,120,Por,98
2007-04-18,LAL,117,Sac,106
2007-04-18,Den,100,SAS,77
2007-04-18,Dal,106,Sea,75
2007-04-18,Phi,122,Tor,119
2007-04-18,Hou,91,Uta,101
2007-04-21,Mia,91,Chi,96
2007-04-21,Orl,92,Det,100
2007-04-21,Uta,75,Hou,84
2007-04-21,NJN,96,Tor,91
2007-04-22,Was,82,Cle,97
2007-04-22,GSW,97,Dal,85
2007-04-22,LAL,87,Pho,95
2007-04-22,Den,95,SAS,89
2007-04-23,Orl,90,Det,98
2007-04-23,Uta,90,Hou,98
2007-04-24,Mia,89,Chi,107
2007-04-24,LAL,98,Pho,126
2007-04-24,NJN,83,Tor,89
2007-04-25,Was,102,Cle,109
2007-04-25,GSW,99,Dal,112
2007-04-25,Den,88,SAS,97
2007-04-26,Pho,89,LAL,95
2007-04-26,Det,93,Orl,77
2007-04-26,Hou,67,Uta,81
2007-04-27,Dal,91,GSW,109
2007-04-27,Chi,104,Mia,96
2007-04-27,Tor,89,NJN,102
2007-04-28,SAS,96,Den,91
2007-04-28,Det,97,Orl,93
2007-04-28,Hou,85,Uta,98
2007-04-28,Cle,98,Was,92
2007-04-29,Dal,99,GSW,103
2007-04-29,Pho,113,LAL,100
2007-04-29,Chi,92,Mia,79
2007-04-29,Tor,81,NJN,102
2007-04-30,SAS,96,Den,89
2007-04-30,Uta,92,Hou,96
2007-04-30,Cle,97,Was,90
2007-05-01,GSW,112,Dal,118
2007-05-01,NJN,96,Tor,98
2007-05-02,LAL,110,Pho,119
2007-05-02,Den,78,SAS,93
2007-05-03,Dal,86,GSW,111
2007-05-03,Hou,82,Uta,94
2007-05-04,Tor,97,NJN,98
2007-05-05,Chi,69,Det,95
2007-05-05,Uta,103,Hou,99
2007-05-06,NJN,77,Cle,81
2007-05-06,SAS,111,Pho,106
2007-05-07,Chi,87,Det,108
2007-05-07,GSW,112,Uta,116
2007-05-08,NJN,92,Cle,102
2007-05-08,SAS,81,Pho,101
2007-05-09,GSW,117,Uta,127
2007-05-10,Det,81,Chi,74
2007-05-11,Uta,105,GSW,125
2007-05-12,Cle,85,NJN,96
2007-05-12,Pho,101,SAS,108
2007-05-13,Det,87,Chi,102
2007-05-13,Uta,115,GSW,101
2007-05-14,Cle,87,NJN,85
2007-05-14,Pho,104,SAS,98
2007-05-15,Chi,108,Det,92
2007-05-15,GSW,87,Uta,100
2007-05-16,NJN,83,Cle,72
2007-05-16,SAS,88,Pho,85
2007-05-17,Det,95,Chi,85
2007-05-18,Cle,88,NJN,72
2007-05-18,Pho,106,SAS,114
2007-05-20,Uta,100,SAS,108
2007-05-21,Cle,76,Det,79
2007-05-22,Uta,96,SAS,105
2007-05-24,Cle,76,Det,79
2007-05-26,SAS,83,Uta,109
2007-05-27,Det,82,Cle,88
2007-05-28,SAS,91,Uta,79
2007-05-29,Det,87,Cle,91
2007-05-30,Uta,84,SAS,109
2007-05-31,Cle,109,Det,107
2007-10-30,UTA,117,GSW,96
2007-10-30,HOU,95,LAL,93
2007-10-30,POR,97,SAS,106
2007-10-31,DAL,92,CLE,74
2007-10-31,SEA,103,DEN,120
2007-10-31,WAS,110,IND,119
2007-10-31,SAS,104,MEM,101
2007-10-31,CHI,103,NJN,112
2007-10-31,SAC,90,NOH,104
2007-10-31,MIL,83,ORL,102
2007-10-31,PHI,97,TOR,106
2007-11-01,DET,91,MIA,80
2007-11-01,PHO,106,SEA,99
2007-11-01,HOU,106,UTA,95
2007-11-02,DAL,94,ATL,101
2007-11-02,WAS,83,BOS,103
2007-11-02,PHI,96,CHI,85
2007-11-02,MIL,99,CHR,102
2007-11-02,NYK,106,CLE,110
2007-11-02,MIA,85,IND,87
2007-11-02,GSW,114,LAC,120
2007-11-02,DEN,99,MIN,91
2007-11-02,TOR,106,NJN,69
2007-11-02,POR,93,NOH,113
2007-11-02,DET,116,ORL,92
2007-11-02,LAL,119,PHO,98
2007-11-02,SAC,80,SAS,96
2007-11-03,SAC,102,DAL,123
2007-11-03,POR,80,HOU,89
2007-11-03,IND,121,MEM,111
2007-11-03,CHI,72,MIL,78
2007-11-03,NJN,93,PHI,88
2007-11-03,GSW,110,UTA,133
2007-11-03,ORL,94,WAS,82
2007-11-04,NOH,93,DEN,88
2007-11-04,ATL,91,DET,92
2007-11-04,SEA,101,LAC,115
2007-11-04,UTA,109,LAL,119
2007-11-04,CHR,90,MIA,88
2007-11-04,MIN,93,NYK,97
2007-11-04,CLE,92,PHO,103
2007-11-04,BOS,98,TOR,95
2007-11-05,HOU,98,DAL,107
2007-11-06,LAC,97,CHI,91
2007-11-06,PHO,115,CHR,83
2007-11-06,CLE,108,GSW,104
2007-11-06,SAS,81,HOU,89
2007-11-06,NOH,118,LAL,104
2007-11-06,TOR,85,MIL,112
2007-11-06,ORL,111,MIN,103
2007-11-06,ATL,82,NJN,87
2007-11-06,DEN,112,NYK,119
2007-11-06,SEA,98,SAC,104
2007-11-07,PHO,96,ATL,105
2007-11-07,DEN,93,BOS,119
2007-11-07,LAC,104,IND,89
2007-11-07,CHR,63,PHI,94
2007-11-07,NOH,90,POR,93
2007-11-07,MIA,78,SAS,88
2007-11-07,MEM,105,SEA,98
2007-11-07,ORL,105,TOR,96
2007-11-07,CLE,101,UTA,103
2007-11-08,DET,93,CHI,97
2007-11-08,DAL,120,GSW,115
2007-11-08,WAS,85,NJN,87
2007-11-09,ATL,83,BOS,106
2007-11-09,IND,87,CHR,96
2007-11-09,LAC,79,DET,103
2007-11-09,MIL,88,HOU,104
2007-11-09,MIN,93,LAL,107
2007-11-09,PHO,106,MIA,101
2007-11-09,SAS,97,NOH,85
2007-11-09,ORL,112,NYK,102
2007-11-09,TOR,105,PHI,103
2007-11-09,MEM,98,POR,110
2007-11-09,CLE,93,SAC,91
2007-11-09,UTA,103,SEA,101
2007-11-09,DEN,118,WAS,92
2007-11-10,TOR,101,CHI,71
2007-11-10,DEN,113,IND,106
2007-11-10,BOS,112,NJN,101
2007-11-10,PHO,106,ORL,96
2007-11-10,DAL,82,POR,91
2007-11-10,MIN,93,SAC,100
2007-11-10,MEM,94,UTA,118
2007-11-11,WAS,101,ATL,90
2007-11-11,HOU,85,CHR,82
2007-11-11,CLE,103,LAC,95
2007-11-11,MIA,75,NYK,72
2007-11-11,NOH,93,PHI,72
2007-11-11,MIL,88,SAS,113
2007-11-11,DET,107,SEA,103
2007-11-12,CLE,100,DEN,122
2007-11-12,NOH,84,NJN,82
2007-11-12,SAC,93,UTA,117
2007-11-13,MIA,76,CHR,91
2007-11-13,PHI,84,DAL,99
2007-11-13,BOS,101,IND,86
2007-11-13,HOU,99,MEM,105
2007-11-13,SEA,76,ORL,103
2007-11-13,NYK,102,PHO,113
2007-11-13,DET,94,POR,102
2007-11-13,LAL,92,SAS,107
2007-11-14,CHR,109,ATL,117
2007-11-14,NJN,69,BOS,91
2007-11-14,ORL,117,CLE,116
2007-11-14,POR,93,DEN,110
2007-11-14,DET,111,GSW,104
2007-11-14,LAL,93,HOU,90
2007-11-14,NYK,81,LAC,84
2007-11-14,SEA,104,MIA,95
2007-11-14,MEM,99,MIL,102
2007-11-14,SAC,103,MIN,108
2007-11-14,PHI,76,NOH,95
2007-11-14,UTA,92,TOR,88
2007-11-14,IND,90,WAS,103
2007-11-15,SAS,92,DAL,105
2007-11-15,CHI,102,PHO,112
2007-11-16,SEA,126,ATL,123
2007-11-16,MIA,91,BOS,92
2007-11-16,UTA,94,CLE,99
2007-11-16,LAC,105,GSW,122
2007-11-16,DET,91,LAL,103
2007-11-16,NOH,120,MEM,118
2007-11-16,WAS,105,MIN,89
2007-11-16,ORL,95,NJN,70
2007-11-16,POR,88,PHI,92
2007-11-16,NYK,118,SAC,123
2007-11-16,HOU,84,SAS,90
2007-11-16,IND,101,TOR,110
2007-11-17,SEA,84,CHR,100
2007-11-17,MEM,105,DAL,108
2007-11-17,NYK,83,DEN,115
2007-11-17,PHO,115,HOU,105
2007-11-17,UTA,97,IND,117
2007-11-17,CHI,92,LAC,73
2007-11-17,ATL,96,MIL,105
2007-11-17,NOH,100,MIN,82
2007-11-17,MIA,91,NJN,87
2007-11-17,POR,90,WAS,109
2007-11-18,CHI,78,LAL,106
2007-11-18,BOS,102,ORL,104
2007-11-18,DET,95,SAC,105
2007-11-18,GSW,106,TOR,100
2007-11-19,POR,92,CHR,101
2007-11-19,SEA,108,MEM,125
2007-11-19,ORL,95,NOH,88
2007-11-19,NJN,75,UTA,102
2007-11-20,SAS,95,ATL,83
2007-11-20,MIL,111,CLE,107
2007-11-20,TOR,99,DAL,105
2007-11-20,CHI,91,DEN,112
2007-11-20,LAL,134,IND,114
2007-11-20,GSW,108,NYK,82
2007-11-20,PHO,100,SAC,98
2007-11-20,PHI,101,WAS,116
2007-11-21,GSW,82,BOS,105
2007-11-21,WAS,114,CHR,111
2007-11-21,NYK,86,DET,98
2007-11-21,DAL,100,HOU,94
2007-11-21,DEN,90,LAC,101
2007-11-21,TOR,95,MEM,89
2007-11-21,ATL,82,MIA,79
2007-11-21,LAL,103,MIL,110
2007-11-21,CLE,97,MIN,86
2007-11-21,IND,105,NOH,93
2007-11-21,SAC,111,PHO,127
2007-11-21,NJN,106,POR,101
2007-11-21,ORL,110,SAS,128
2007-11-23,LAL,94,BOS,107
2007-11-23,MIN,93,DEN,99
2007-11-23,PHI,78,DET,83
2007-11-23,DAL,107,IND,111
2007-11-23,HOU,91,MIA,98
2007-11-23,CHR,92,ORL,105
2007-11-23,LAC,94,PHO,113
2007-11-23,SAC,84,POR,87
2007-11-23,MEM,88,SAS,101
2007-11-23,NJN,98,SEA,93
2007-11-23,NOH,71,UTA,99
2007-11-23,GSW,123,WAS,115
2007-11-24,BOS,96,CHR,95
2007-11-24,TOR,108,CLE,111
2007-11-24,DEN,81,HOU,109
2007-11-24,NOH,98,LAC,89
2007-11-24,WAS,118,MEM,124
2007-11-24,DAL,95,MIL,97
2007-11-24,ATL,94,MIN,87
2007-11-24,CHI,78,NYK,85
2007-11-24,MIA,99,ORL,120
2007-11-24,GSW,100,PHI,98
2007-11-25,UTA,103,DET,93
2007-11-25,CLE,111,IND,106
